user_id,age,region,device,primary_interest,secondary_interest_1,secondary_interest_2,creator_affinity,avg_session_minutes
345,13,EMEA,iOS,Food,Fashion,Education,0.3357575457934924,7.3595352072412314
346,23,LATAM,Android,Sports,Dance,Travel,0.7788759388822568,2.8975332240005462
347,32,LATAM,Web,Sports,Food,Music,0.35619329842373637,11.042197497948617
348,15,NA,Android,Food,Music,DIY,0.9170280806209197,2.152399269366491
349,39,NA,iOS,Music,Dance,Travel,0.22096748523904708,3.7094190978542145
350,30,EMEA,Android,Music,Travel,Education,0.6175979096365888,15.713144388559087
351,34,NA,iOS,Comedy,Education,Food,0.45608381270923753,6.134721567810283
352,23,NA,Android,Food,Sports,Travel,0.3800612206196727,22.05844391278539
353,34,NA,iOS,Fashion,DIY,Food,0.5772822233321184,14.172510883497786
354,36,NA,Android,DIY,Dance,Comedy,0.8736156290594086,7.675113766756932
355,29,APAC,Web,Dance,Fashion,DIY,0.9322217644213191,17.370534144172144
356,29,LATAM,iOS,DIY,Music,Dance,0.4425988945182766,8.167207519908718
357,30,APAC,Android,Fashion,Dance,Food,0.323394897676057,15.124369219758458
358,21,NA,Web,Music,Sports,Travel,0.7761123580530458,5.394341504795185
359,26,EMEA,iOS,Travel,Dance,Music,0.6655989803647906,18.034482285570142
360,26,LATAM,iOS,Dance,Music,Education,0.3608129189420479,2.35844357289004
361,31,LATAM,Android,DIY,Music,Sports,0.8082366304699493,3.7046215756189445
362,35,APAC,iOS,Education,Comedy,Music,0.6151443481937129,4.277906644735106
363,19,APAC,iOS,DIY,Fashion,Travel,0.7227161596059262,5.858846254050208
364,26,APAC,Android,Food,Fashion,Music,0.487471227170711,11.719863626835975
365,39,NA,Android,Food,Fashion,DIY,0.5512780490419008,9.29398890712701
366,22,NA,iOS,Dance,Education,Travel,0.34427367869995373,15.240096784252719
367,21,EMEA,iOS,Sports,Dance,Comedy,0.8052126941162727,19.73138941460369
368,29,NA,Android,Music,Food,Education,0.32560905932143347,2.1089703634647625
369,34,EMEA,Android,Dance,Fashion,Food,0.822642075800849,21.280543628052094
370,28,EMEA,Android,Comedy,Food,Sports,0.8384062839076689,8.03469667522762
371,38,EMEA,iOS,Food,Travel,Education,0.7972807712440975,27.226869036641634
372,34,APAC,Web,Dance,Education,Food,0.21553823044699236,5.203205606314102
373,34,EMEA,Android,Comedy,Education,Dance,0.41850657008533887,1.5290477097268869
374,32,NA,iOS,Travel,Sports,Dance,0.574670194233451,14.279709043984056
375,46,NA,Android,DIY,Fashion,Sports,0.6764355029734366,13.688720006559144
376,26,EMEA,Android,Fashion,Comedy,Sports,0.9353776794952402,3.791578461727676
377,13,LATAM,iOS,DIY,Education,Sports,0.5004847777029618,4.130624683329757
378,40,NA,iOS,Education,Music,Fashion,0.9000186550191633,16.00068834346502
379,24,LATAM,Android,Education,Food,Travel,0.33074343050946925,12.110306232936004
380,28,EMEA,iOS,Travel,Sports,Music,0.4970243900069016,7.447050538224977
381,38,APAC,iOS,DIY,Fashion,Travel,0.2418256086570584,12.957474878799985
382,15,EMEA,iOS,Education,DIY,Travel,0.7939914328444979,11.295634468754836
383,17,LATAM,iOS,Education,Sports,DIY,0.3205222059463304,4.513233965556001
384,15,NA,iOS,Travel,Fashion,Dance,0.4056160125187662,16.79543573554544
385,21,LATAM,Android,Dance,Comedy,Education,0.8201866017545718,14.704918627620064
386,31,NA,iOS,Fashion,Sports,Music,0.627773373938168,9.446539796117738
387,32,EMEA,iOS,Education,DIY,Food,0.21117817553477006,16.007611451859262
388,30,EMEA,Android,Education,Travel,Food,0.20178816379791772,29.38796526702445
389,16,NA,iOS,Fashion,Travel,Music,0.6085285053919176,4.088562056004232
390,13,NA,Android,Comedy,Dance,Fashion,0.4439644109993559,7.700477166922709
391,28,NA,iOS,Travel,Fashion,Music,0.3442491567961417,7.986829806373238
392,24,APAC,iOS,Sports,Music,Fashion,0.6908751501728887,15.776486983377033
393,31,EMEA,iOS,Fashion,Sports,Dance,0.3827491773739417,5.80180912117224
394,33,NA,Android,Travel,Dance,Food,0.6737657197479583,15.197291349309905
395,29,APAC,iOS,Travel,Music,Fashion,0.5034127604690184,6.354214584215528
396,34,LATAM,Android,Music,Dance,Travel,0.3493969741358318,3.6894231567131475
397,29,LATAM,iOS,Dance,Sports,Food,0.31048379029499895,9.849207771968736
398,32,APAC,Android,Sports,DIY,Education,0.3894884825018305,6.246829441548078
399,22,NA,Android,Dance,DIY,Food,0.22386568641038807,10.551742831684862
400,26,NA,iOS,Education,Food,Fashion,0.44650156962901477,12.360671201500459
401,29,EMEA,Android,Music,Food,Education,0.9215637521454354,2.267907765606371
402,34,NA,iOS,Fashion,Travel,Comedy,0.8650897007064227,6.81823815446688
403,24,EMEA,iOS,Food,Music,Comedy,0.49760300537572716,9.8549800098573
404,32,NA,iOS,DIY,Dance,Sports,0.660666894865443,16.05276679790192
405,25,NA,Android,DIY,Travel,Dance,0.6538884472112467,14.777077058889777
406,27,NA,Web,Food,Education,Fashion,0.8629900313549699,4.83876380158858
407,34,LATAM,iOS,Fashion,DIY,Comedy,0.3890320812135725,8.280061005326672
408,13,NA,Android,Sports,Music,Education,0.4371099910344099,12.801093747347537
409,17,NA,Android,Food,Dance,Music,0.44142834699648925,7.862794517179631
410,16,APAC,iOS,Comedy,Travel,Dance,0.23269599181733946,5.232452748863596
411,13,NA,Android,Travel,Fashion,Sports,0.45175029063135375,9.039644468805676
412,22,LATAM,Android,Dance,Comedy,Travel,0.9023310212704057,11.991835476172156
413,33,NA,Web,Food,Sports,Music,0.9295901180571848,4.460181969669698
414,25,LATAM,Web,Fashion,Sports,Food,0.28770827661484033,13.747226920355345
415,29,NA,iOS,Comedy,Education,Music,0.5664468332947452,10.268563868921643
416,36,EMEA,iOS,Dance,Comedy,Education,0.5050791212701113,14.082524268358457
417,38,NA,Android,DIY,Fashion,Dance,0.5914873572987103,8.895233964036827
418,27,APAC,iOS,Travel,Education,Comedy,0.6437756192469417,26.62533693155534
419,38,APAC,iOS,Comedy,Music,Education,0.21620700801419687,11.83389677574121
420,28,NA,Web,Sports,Travel,Comedy,0.8737937983369286,15.153449339285043
421,21,NA,iOS,Sports,Dance,Fashion,0.9789312585386709,13.709994387147336
422,23,NA,Android,DIY,Dance,Education,0.7227238496029138,8.201117391060823
423,16,EMEA,Android,Sports,Fashion,Music,0.7283617907946953,11.118845800524145
424,20,NA,iOS,Education,Food,Music,0.6223838862645668,5.909453879864211
425,25,APAC,Android,Fashion,Travel,Dance,0.4674187293715054,25.41398625389745
426,34,EMEA,Web,Dance,Sports,Education,0.3191822593436169,12.735580888540918
427,41,APAC,Android,DIY,Food,Travel,0.6672506741568405,4.985136864601713
428,16,LATAM,iOS,Dance,Fashion,Sports,0.23595312280736566,21.81949149992319
429,31,APAC,iOS,Dance,Travel,Food,0.8596020541534992,8.509482374523907
430,19,NA,Web,DIY,Food,Travel,0.5367293595764924,16.57295140954768
431,31,LATAM,iOS,DIY,Fashion,Travel,0.5318033793295799,2.2079491770561264
432,26,NA,Android,Travel,Education,Comedy,0.46173668678072466,19.31864559050278
433,13,APAC,iOS,Sports,Dance,Travel,0.9754831109588691,12.384369468661447
434,35,EMEA,iOS,Education,Fashion,Dance,0.3399335622165751,4.665820773998448
435,23,APAC,Web,DIY,Fashion,Education,0.32104625718016894,12.238575282905176
436,23,NA,Android,Music,Sports,Food,0.33242520123602415,23.814707558771637
437,19,APAC,Web,Fashion,Sports,Comedy,0.7268219862806113,6.047363435265555
438,22,LATAM,iOS,Comedy,Travel,Sports,0.9935162549836787,5.984731526495821
439,31,LATAM,Android,DIY,Food,Comedy,0.3883801363214038,8.110791696573687
440,26,APAC,Android,Music,Travel,Fashion,0.9244939176539904,9.789887831721847
441,30,LATAM,iOS,Education,Music,DIY,0.42289324736653794,17.285157153076625
442,30,LATAM,iOS,Comedy,Fashion,Food,0.7183199361002401,12.851281537534604
443,38,EMEA,Android,Travel,Music,Fashion,0.23239916154669418,8.105671091594115
444,25,NA,iOS,Dance,Comedy,Sports,0.5965231796609511,11.448787061287582
445,16,NA,Android,DIY,Dance,Fashion,0.7236559730231855,26.29021474939776
446,36,NA,Web,Travel,Dance,DIY,0.6290558217781028,14.358275297483871
447,25,NA,iOS,Sports,Dance,Education,0.39026830790543293,8.74526104222639
448,36,APAC,iOS,Music,Travel,Comedy,0.8627975586143324,7.933110746240218
449,31,EMEA,iOS,Food,Fashion,Education,0.9761092089905923,10.990207392186056
450,26,LATAM,iOS,Education,Music,Food,0.5673568765536523,17.147968824019905
451,30,LATAM,iOS,Education,Travel,DIY,0.7087354121514029,5.401492851416862
452,43,LATAM,Android,Comedy,Sports,Fashion,0.8323306146764582,15.652944141570428
453,44,EMEA,iOS,Travel,Comedy,Fashion,0.3931912484974352,8.619931648626842
454,28,APAC,Android,Travel,Sports,Fashion,0.8915603055430283,9.550691459444074
455,29,APAC,iOS,Fashion,DIY,Comedy,0.42416072424799806,39.56896434989276
456,36,LATAM,iOS,Food,Travel,Education,0.8206646428121911,14.630897301805504
457,21,NA,iOS,Music,Sports,Education,0.2896793859411377,6.397262180006045
458,30,LATAM,Android,Sports,Comedy,Fashion,0.4307093627313358,12.36025964229329
459,27,EMEA,Android,Dance,Food,DIY,0.6268959471518942,17.705294260842862
460,30,LATAM,iOS,Dance,Food,Fashion,0.6199376765634521,14.736471885951
461,21,EMEA,Android,DIY,Education,Sports,0.880344947589093,1.2604099280195982
462,15,EMEA,Android,Sports,Food,Travel,0.9969018061108859,9.274376546909995
463,13,NA,iOS,Travel,Education,Food,0.2857686766881125,12.724802441406617
464,19,NA,Web,Education,Food,Music,0.41711050626002966,12.046375286081242
465,24,LATAM,iOS,Travel,Comedy,Food,0.4860785681784607,6.794055427342341
466,25,NA,iOS,Fashion,Travel,DIY,0.583134726248004,14.902345925077036
467,43,NA,Android,Dance,Education,Music,0.5951277945235193,19.371782907570733
468,36,EMEA,iOS,Comedy,Food,Music,0.8849560505187333,2.338260265867194
469,20,LATAM,iOS,Food,Comedy,Sports,0.8164474422280799,2.1326254770720308
470,30,NA,Android,Fashion,Dance,DIY,0.21508126323036267,12.287088229121315
471,24,EMEA,iOS,DIY,Comedy,Fashion,0.5640174084665504,15.712292904543645
472,25,EMEA,Android,Travel,Comedy,Sports,0.6944590705952711,6.067165932411571
473,29,NA,Web,Education,Dance,DIY,0.5683164696744187,1.3451460725349218
474,32,APAC,Android,Fashion,Sports,Food,0.30451620482056185,9.383873261876575
475,25,APAC,Android,Music,Food,DIY,0.5179792669525185,12.16817326028182
476,36,EMEA,Android,Sports,Music,Dance,0.5293245561037889,7.641481064422631
477,18,EMEA,Web,Fashion,Education,Travel,0.350172737959807,17.988331476503777
478,28,NA,iOS,Travel,Education,DIY,0.8050456915767628,11.675372366612562
479,48,APAC,iOS,Food,Music,Comedy,0.45712054411398145,5.575621554006983
480,29,LATAM,Android,Dance,Food,DIY,0.671189832454893,6.031011453147421
481,39,APAC,Android,Fashion,Dance,Travel,0.6125841447670141,9.527687934756733
482,28,EMEA,iOS,Fashion,Food,Comedy,0.901941663373111,7.2663647152682485
483,32,NA,Android,Food,Dance,Music,0.2976119454902706,2.0005730589995587
484,27,NA,iOS,Dance,DIY,Food,0.2914104066027681,11.006138465705803
485,26,EMEA,Web,Travel,DIY,Fashion,0.44025573529841266,6.153189685369229
486,21,EMEA,iOS,Food,Dance,Fashion,0.544971974500668,6.972153326293866
487,31,NA,iOS,Food,Fashion,Education,0.43883379900171166,4.057865910230534
488,21,EMEA,iOS,Dance,Music,Education,0.810549665916195,24.20604745722307
489,33,APAC,iOS,Fashion,Comedy,Dance,0.39621267448743974,14.068081540921087
490,36,LATAM,iOS,Dance,Travel,DIY,0.2678197942177958,27.979881817569346
491,30,LATAM,iOS,Food,Music,DIY,0.5310398479073181,7.613522771239479
492,25,NA,iOS,Comedy,DIY,Food,0.8187034305107872,14.596929854049845
493,31,EMEA,iOS,Food,Dance,Comedy,0.8804495548693931,11.137619973713054
494,25,NA,iOS,DIY,Comedy,Sports,0.7866758786906807,5.746713063887102
495,35,APAC,iOS,DIY,Education,Dance,0.6463093427997952,7.556590360247236
496,13,LATAM,iOS,Sports,Comedy,Dance,0.7793533613993413,14.050926807279719
497,25,EMEA,iOS,Sports,Dance,Comedy,0.7451116282430892,4.0529690938734895
498,13,NA,iOS,Music,Travel,Education,0.3874933059960487,18.102639883285494
499,16,NA,iOS,Travel,Comedy,Sports,0.6406071137625551,10.51931402594402
500,38,EMEA,iOS,Fashion,Music,DIY,0.8164874661107457,16.599043442475814
501,35,LATAM,Android,DIY,Education,Fashion,0.4536965295001106,12.200557935602765
502,22,LATAM,Web,Fashion,Sports,Food,0.7231785173735452,2.3560083662305207
503,15,APAC,Web,DIY,Sports,Education,0.5851843420150389,9.279395221622593
504,13,APAC,Android,Dance,Food,DIY,0.602527080756016,18.35411338722532
505,23,APAC,Android,Comedy,Food,Sports,0.2720440302257278,10.412880775707618
506,47,NA,iOS,Music,Education,Travel,0.732973732244304,9.44823074157447
507,31,EMEA,Android,Fashion,Music,Sports,0.8925496282836161,10.40587609638014
508,23,APAC,Android,Fashion,DIY,Comedy,0.31314503042069025,1.8464866682329024
509,31,LATAM,Android,Dance,Travel,Music,0.4928845297731595,19.57027596355326
510,15,NA,Android,DIY,Travel,Education,0.23893396387266802,0.9915148602147389
511,25,APAC,iOS,Sports,DIY,Fashion,0.2237055087811129,22.177962505282267
512,28,LATAM,Android,Travel,Education,Dance,0.9917267973373951,7.2203175124030015
513,27,EMEA,Android,Dance,Sports,Food,0.5947772066451078,12.776244579779991
514,34,APAC,iOS,Sports,Education,Comedy,0.4844152149081971,1.6860786837986372
515,30,EMEA,Web,Sports,Education,Travel,0.41990166130001516,15.602026249489835
516,33,LATAM,iOS,Comedy,Food,Education,0.9840101159559673,13.914002082623874
517,22,LATAM,Web,Dance,Fashion,Music,0.401800628417347,13.361588982966277
518,35,LATAM,Android,Food,Comedy,Education,0.7805667165901946,1.606535303805921
519,41,NA,iOS,Food,Dance,Comedy,0.42700647664474706,5.154247622592608
520,20,EMEA,Android,Comedy,Sports,Travel,0.2563916042855353,12.24382260047387
521,20,APAC,iOS,Education,Dance,Food,0.7466212916143531,19.23344835856337
522,38,NA,Android,Travel,Music,Education,0.2013046781038919,4.552244102274856
523,26,NA,Android,Travel,Fashion,Education,0.7405988092484557,4.6569677100496385
524,39,APAC,Android,Music,Travel,Food,0.40030127919185854,11.708686123437182
525,24,NA,Android,DIY,Sports,Comedy,0.7968833856572011,37.395616059869326
526,39,LATAM,iOS,Dance,Comedy,Education,0.8158001338805196,5.826690044786531
527,29,LATAM,iOS,Education,Comedy,Food,0.7792857910540303,7.155422969202369
528,30,EMEA,iOS,Food,Travel,Sports,0.21958675317408832,6.385502125363285
529,40,NA,iOS,DIY,Fashion,Travel,0.7629892957150148,8.634364065252168
530,25,EMEA,iOS,Comedy,Travel,Fashion,0.9921164912446105,20.208321030091412
531,20,LATAM,iOS,Comedy,DIY,Dance,0.39410029482049835,8.966966463562585
532,24,EMEA,iOS,DIY,Fashion,Sports,0.41939085778027085,39.631457064238795
533,31,NA,iOS,DIY,Education,Comedy,0.8508212396644317,10.153893864067118
534,15,LATAM,Android,Food,Sports,Education,0.32831744404486446,21.452323344251468
535,33,LATAM,iOS,Music,DIY,Fashion,0.7284669404036412,7.558241454963575
536,23,NA,Android,Education,Food,Travel,0.8040211020004628,3.3569849693848024
537,37,NA,iOS,Travel,Music,Fashion,0.22972852945548575,8.956402106385104
538,13,NA,iOS,Education,Comedy,Music,0.643009675412181,13.494546378066548
539,21,NA,Android,DIY,Fashion,Food,0.6607018068287063,5.191247567312396
540,14,NA,iOS,DIY,Food,Dance,0.4427543179134354,19.338783292443736
541,21,APAC,iOS,Sports,Music,Education,0.9010757355180139,6.6249388348108
542,29,LATAM,Android,Sports,Comedy,Food,0.3301997754398851,4.05926880800191
543,26,APAC,iOS,Food,Music,Sports,0.49135576760468846,35.057868157215054
544,25,APAC,iOS,Music,Travel,Dance,0.8789349497178636,4.974287173053495
545,26,NA,Android,Travel,Education,Dance,0.35251420528479405,6.476669731005767
546,29,EMEA,iOS,Sports,Travel,DIY,0.8570993090621399,14.988104478595996
547,19,APAC,Android,DIY,Education,Dance,0.2632553418943646,7.366467901335961
548,33,EMEA,iOS,Fashion,DIY,Dance,0.5913832537519921,4.185098340101052
549,33,LATAM,Web,Sports,DIY,Comedy,0.26026452995656274,5.994616332033539
550,31,LATAM,Android,Music,DIY,Comedy,0.7423228680492115,29.144710876622444
551,32,NA,Web,Food,Education,Comedy,0.8324811912444803,13.81501571811321
552,30,LATAM,Android,Food,Fashion,Education,0.8798868385974423,15.653470917946706
553,44,APAC,iOS,Education,Comedy,Music,0.985009800595191,11.321774678057889
554,27,APAC,Android,Dance,Education,DIY,0.7376125778396696,12.660452824150939
555,25,NA,iOS,Dance,DIY,Comedy,0.8152495310720163,6.955719482720565
556,21,EMEA,Android,Travel,Comedy,Dance,0.6046066226570634,10.368388625495514
557,19,NA,Android,Comedy,Education,Travel,0.9301895209449009,1.4598587047378033
558,18,APAC,iOS,Fashion,Dance,Comedy,0.7150067057595701,17.60294941541504
559,20,NA,Web,Fashion,Dance,Music,0.9068411250010748,6.907890286321562
560,27,APAC,iOS,DIY,Sports,Dance,0.3883616136111047,3.6208221679423005
561,30,APAC,Android,Education,Fashion,Food,0.5973902245744515,10.784773177817355
562,28,NA,Android,Music,Comedy,Travel,0.7838551368510431,8.188609967918715
563,21,NA,iOS,Dance,Sports,DIY,0.3621774036501466,17.19973567510973
564,35,APAC,Android,Dance,Travel,Education,0.36907183460958265,9.098581511536521
565,33,NA,Android,Dance,Travel,Fashion,0.9824341923245099,5.893558021740785
566,26,LATAM,iOS,DIY,Music,Sports,0.5476882885897649,9.256414441668262
567,22,APAC,Android,Comedy,Music,Sports,0.3454523623390173,23.01959542263344
568,32,EMEA,iOS,Music,DIY,Food,0.4651711055852048,17.56983439941313
569,29,LATAM,Android,DIY,Music,Travel,0.5179009186127406,13.791186989441853
570,16,LATAM,iOS,Education,Fashion,Music,0.6984682059761769,18.063338748689908
571,27,NA,Web,Dance,Travel,Education,0.938411727238202,14.50192150555207
572,30,APAC,Android,Dance,Education,Fashion,0.9892720607376728,4.684402379959468
573,20,NA,iOS,Food,Sports,Dance,0.72135900712889,15.736401567101208
574,29,NA,iOS,Food,Comedy,Fashion,0.7599378886381798,19.452902487980094
575,16,NA,Android,Education,Music,Sports,0.45746333575727127,20.155640819323686
576,38,APAC,Android,Travel,Comedy,DIY,0.8857268763589994,3.890429267197421
577,37,NA,iOS,Music,Education,Travel,0.37423866817625195,6.491156273615845
578,25,APAC,iOS,Travel,Music,Fashion,0.2851045194487741,5.767879416107363
579,30,EMEA,iOS,Fashion,Education,Music,0.9786047920781207,7.50404439729281
580,13,APAC,Web,Food,Education,Sports,0.8913109414564258,12.847862827096181
581,18,APAC,Android,Food,Comedy,Travel,0.4429161076305067,10.59715113503965
582,25,APAC,Android,Education,Sports,Fashion,0.7401365731048395,10.599315417430258
583,19,APAC,Android,DIY,Education,Music,0.5736146859305596,3.037654807602055
584,33,NA,Web,Dance,Travel,Fashion,0.45850256491637675,6.306222097036198
585,43,EMEA,iOS,Travel,DIY,Fashion,0.42941936860823593,21.106796040027398
586,18,LATAM,iOS,Sports,DIY,Fashion,0.3088219561767252,19.399256636327884
587,21,LATAM,Web,Travel,DIY,Comedy,0.6394544658206713,8.98941482249054
588,29,APAC,Web,Travel,DIY,Education,0.5572773520940062,15.764454580622765
589,40,APAC,iOS,Comedy,Sports,Education,0.6097491362399554,12.080902493571958
590,18,EMEA,iOS,Dance,Education,DIY,0.3722857339835236,16.901823088211295
591,29,LATAM,Android,Sports,Fashion,Travel,0.9508885366185982,16.216254872430266
592,42,LATAM,iOS,DIY,Fashion,Education,0.7108729570644332,9.509824164912605
593,14,LATAM,iOS,DIY,Travel,Comedy,0.9196805259066696,13.847642477621116
594,17,LATAM,Android,Dance,Food,Fashion,0.2874169328262044,12.62119569636706
595,24,LATAM,iOS,Comedy,Dance,Sports,0.6982807726849398,9.688868824636215
596,23,NA,Android,Comedy,Sports,DIY,0.879569454915329,8.268978763236088
597,34,NA,iOS,Travel,Sports,DIY,0.4647366238515733,26.67738371400578
598,29,EMEA,iOS,Food,Fashion,Comedy,0.3561145353087891,9.697375357774842
599,13,LATAM,Android,Education,Food,Music,0.41201704464449573,15.13467280447605
600,32,APAC,iOS,Education,DIY,Travel,0.4183469813998392,25.41016081839381
601,23,EMEA,Android,Music,DIY,Food,0.5577591719388282,13.832405810353858
602,38,NA,iOS,Sports,Food,Education,0.4607708822234653,13.425014061252531
603,22,NA,Web,Dance,Comedy,Sports,0.41701925816639307,9.737039578863333
604,22,NA,Android,Comedy,Travel,Dance,0.7188098387241104,12.773450038601293
605,32,APAC,Android,Food,Sports,Education,0.24242589733750758,7.772839879903022
606,34,NA,iOS,Music,Sports,Food,0.472291022511784,42.794252025545546
607,31,LATAM,iOS,Travel,Food,Comedy,0.7518015727523799,3.1024934838431912
608,14,APAC,iOS,Food,Music,DIY,0.34067979942480475,8.645370601012928
609,32,APAC,Android,Dance,Music,Food,0.3767422897703299,13.983008400814729
610,19,NA,iOS,Fashion,Sports,Music,0.360533300330334,13.43299672613549
611,29,NA,iOS,Food,Comedy,DIY,0.20074088538512394,7.7630119058300515
612,16,NA,iOS,DIY,Fashion,Dance,0.5790142014652582,2.15506770173387
613,31,NA,iOS,Comedy,DIY,Dance,0.23116703153289855,3.5768696933044226
614,21,NA,iOS,Music,Sports,Fashion,0.4183518494199201,11.111760438984879
615,17,EMEA,iOS,Food,Travel,Comedy,0.9958427396735774,1.5627655228540722
616,33,APAC,iOS,Dance,Food,Fashion,0.9347169691122399,14.636588516114566
617,29,LATAM,Android,Sports,Travel,Dance,0.3720606465250674,20.447608439132473
618,23,EMEA,iOS,Music,Travel,Dance,0.4480019455311462,16.36115968775645
619,39,NA,iOS,Fashion,Comedy,DIY,0.5709636658148411,18.488790302144306
620,24,APAC,Android,Education,DIY,Comedy,0.8755308373273949,1.629035804861457
621,28,EMEA,Android,Music,Food,Travel,0.8421167531144729,7.990870171737942
622,30,APAC,iOS,Dance,Travel,Comedy,0.3009931492530258,4.38790770922135
623,23,APAC,Android,DIY,Music,Travel,0.2995590786786817,2.523586338232015
624,31,NA,Web,Food,Fashion,Sports,0.5333858031152358,6.807474009983969
625,23,NA,Android,Comedy,Travel,Dance,0.8960763116910178,25.01845665756823
626,24,NA,Web,Comedy,Travel,Sports,0.9056679992764018,29.371027340715145
627,38,LATAM,Android,Sports,DIY,Dance,0.28589267974922417,4.8737718884266705
628,19,APAC,iOS,DIY,Dance,Fashion,0.6594378303724413,10.18483719004976
629,13,LATAM,iOS,Travel,Sports,Food,0.32454015770009037,12.652536231735345
630,40,EMEA,Android,Food,Travel,Dance,0.7489034480022263,8.033399847409212
631,48,LATAM,Web,DIY,Education,Food,0.9331465983431253,21.382946652758584
632,24,NA,Android,Comedy,DIY,Sports,0.5638154339804748,6.88667310262044
633,13,NA,iOS,Comedy,Sports,DIY,0.2664662197536412,6.038473177738954
634,25,EMEA,Android,Sports,DIY,Travel,0.6634033567156364,5.088465081114887
635,25,EMEA,iOS,Comedy,Food,DIY,0.5268133361086837,7.991935205492195
636,26,LATAM,Android,Sports,Dance,Food,0.8487190018671682,0.576284620249998
637,19,NA,Android,Food,DIY,Comedy,0.4722755711411102,8.273906301058716
638,32,EMEA,Android,Education,Travel,Comedy,0.8999177603780715,10.62490588691729
639,32,NA,Android,Music,Travel,Fashion,0.4189603261078279,11.093833846079225
640,16,APAC,Android,Education,Music,Comedy,0.32601410871094877,4.166636154168795
641,33,NA,Android,Dance,Music,Travel,0.44518430185486396,10.947879493598442
642,44,NA,Android,Music,Dance,Sports,0.22793263345819723,10.791155607635206
643,29,LATAM,Android,Sports,Travel,Music,0.4249967734993931,10.95718222222273
644,25,LATAM,Android,Food,Sports,Travel,0.7280941071056246,16.567594546817702
645,26,LATAM,iOS,DIY,Education,Fashion,0.31382638284527387,4.0195873860455125
646,32,LATAM,Android,Music,Travel,Comedy,0.2890919782292704,8.104111088633058
647,14,APAC,iOS,Music,Travel,Comedy,0.30590823300348036,2.012995069041028
648,29,LATAM,Android,Fashion,Music,Dance,0.2620413394091731,15.579361229596522
649,24,LATAM,Android,DIY,Dance,Comedy,0.8997083294743518,4.5724283139226545
650,42,LATAM,iOS,Travel,Comedy,Music,0.9552920923972226,18.242374064973927
651,26,NA,iOS,DIY,Food,Sports,0.23724892138302903,18.65702995248953
652,41,EMEA,iOS,Education,DIY,Food,0.8080574252348323,8.693846853058302
653,19,NA,Android,DIY,Fashion,Education,0.7897213973737582,8.366516159463048
654,32,EMEA,iOS,Food,Sports,Comedy,0.9975275396880323,2.8570543598407108
655,30,NA,iOS,Sports,Comedy,Travel,0.4782965293768546,9.95470368167244
656,21,APAC,Android,Food,Travel,Sports,0.428407193352333,16.473925484152364
657,29,LATAM,Android,Sports,Education,Dance,0.5624656966478618,11.907573853823452
658,37,APAC,iOS,Fashion,Dance,Music,0.8852601417193524,23.030422044141762
659,25,LATAM,iOS,Food,Fashion,DIY,0.7828749140303191,7.4204252971377285
660,14,NA,Web,Travel,DIY,Fashion,0.5772990511740022,7.413128517754534
661,27,APAC,Android,Fashion,Food,Music,0.39565027462869856,4.833579661151567
662,20,EMEA,Android,Sports,Travel,Music,0.7816125930146969,32.80520956989158
663,25,EMEA,iOS,Education,Fashion,Dance,0.883621494433757,2.832350695841394
664,27,LATAM,iOS,Fashion,Education,Dance,0.5199609848539928,15.706851735782433
665,14,EMEA,iOS,Music,Travel,DIY,0.7348683566567875,16.695989575056654
666,15,APAC,Android,Fashion,Food,Education,0.5201696169412786,16.23514063129953
667,31,EMEA,iOS,Dance,Food,Education,0.5827947505131879,5.170375839788052
668,23,NA,iOS,Music,Sports,Food,0.619928303963931,8.69028126933404
669,13,EMEA,Android,Music,Travel,Food,0.8205806512178224,14.252188260619524
670,34,EMEA,Web,Fashion,Music,Travel,0.982004787303145,6.125225878117413
671,30,APAC,Android,Education,DIY,Food,0.555492930110586,7.825058078575462
672,22,LATAM,Android,Food,DIY,Sports,0.4738520049980848,6.208855159597441
673,17,LATAM,Android,Food,Comedy,Dance,0.49887280517791305,10.436147479880054
674,34,APAC,iOS,Music,DIY,Sports,0.30711125550014534,9.962123229385146
675,30,LATAM,iOS,Sports,Food,Music,0.4375509902541782,25.655360128032783
676,47,EMEA,Android,Music,Comedy,Education,0.269157930615045,14.460052386629108
677,31,LATAM,iOS,DIY,Travel,Dance,0.5423154105433978,3.4647117910420966
678,31,NA,Android,DIY,Food,Fashion,0.3338858154488391,3.714365888208235
679,26,EMEA,Android,Education,Music,Comedy,0.477125396779527,15.89017531251807
680,34,NA,Web,Dance,Food,Education,0.834862199513285,9.886995630605606
681,33,NA,iOS,Comedy,Education,Dance,0.39674212047130886,31.59364790677348
682,38,EMEA,iOS,Dance,Food,Sports,0.6895156970736551,31.53725111104891
683,23,EMEA,iOS,DIY,Dance,Food,0.9209451353988902,4.810894719172097
684,24,APAC,iOS,Comedy,DIY,Travel,0.6535433496236376,12.032111841452295
685,24,NA,iOS,DIY,Travel,Fashion,0.35503409021793014,3.7547840415866003
686,34,NA,iOS,Comedy,Music,Food,0.47581295517276345,15.714483650279211
687,39,APAC,Android,Music,DIY,Food,0.6722953657472528,27.990765602962252
688,24,NA,Android,Comedy,Sports,DIY,0.6052889118078828,10.9093775464434
689,24,NA,Web,Sports,Dance,Comedy,0.31889586902152306,7.226568809711149
690,30,NA,iOS,Fashion,Dance,Travel,0.5574370757524552,12.879233186639077
